codgeo,libgeo,dclt,l_dclt,nbflux_c16_actocc15p
"38331",Réaumont,"38111",Claix,"5.022289461"
"38331",Réaumont,"38118",Colombe,"19.969681652"
"38331",Réaumont,"38130",La Côte-Saint-André,"5.022289461"
"38331",Réaumont,"38133",Coublevie,"9.7847433739"
"38331",Réaumont,"38151",Échirolles,"14.950752934"
"38331",Réaumont,"38169",Fontaine,"14.824195904"
"38331",Réaumont,"38185",Grenoble,"50.380595525"
"38331",Réaumont,"38189",Heyrieux,"5.1556572238"
"38331",Réaumont,"38194",Izeaux,"4.892371687"
"38331",Réaumont,"38229",Meylan,"10.184938278"
"38331",Réaumont,"38239",Moirans,"29.754244165"
"38331",Réaumont,"38317",Le Pont-de-Claix,"4.7658146567"
"38331",Réaumont,"38331",Réaumont,"60.024709438"
"38331",Réaumont,"38337",Rives,"14.936950609"
"38331",Réaumont,"38399",Saint-Jean-de-Bournay,"5.022289461"
"38331",Réaumont,"38421",Saint-Martin-d'Hères,"24.861872478"
"38331",Réaumont,"38449",Saint-Quentin-Fallavier,"4.892371687"
"38331",Réaumont,"38474",Sassenage,"4.7658146567"
"38331",Réaumont,"38485",Seyssinet-Pariset,"5.022289461"
"38331",Réaumont,"38516",La Tronche,"4.892371687"
"38331",Réaumont,"38517",Tullins,"19.95924007"
"38331",Réaumont,"38559",Vinay,"5.022289461"
"38331",Réaumont,"38560",Val-de-Virieu,"4.892371687"
"38331",Réaumont,"38563",Voiron,"100.21700594"
"38331",Réaumont,"38565",Voreppe,"15.333603909"
"38332",Renage,"01004",Ambérieu-en-Bugey,"5.0356429997"
"38332",Renage,"26333",Saint-Vallier,"5.0356429997"
"38332",Renage,"26362",Valence,"10.071285999"
"38332",Renage,"38013",Apprieu,"25.178214999"
"38332",Renage,"38030",Beaucroissant,"5.0356429997"
"38332",Renage,"38043",Bilieu,"10.071285999"
"38332",Renage,"38053",Bourgoin-Jallieu,"15.106928999"
"38332",Renage,"38065",Châbons,"5.0356429997"
"38332",Renage,"38084",Charnècles,"10.071285999"
"38332",Renage,"38111",Claix,"10.071285999"
"38332",Renage,"38133",Coublevie,"30.213857998"
"38332",Renage,"38140",Crolles,"10.071285999"
"38332",Renage,"38150",Domène,"5.0356429997"
"38332",Renage,"38151",Échirolles,"10.071285999"
"38332",Renage,"38158",Eybens,"5.0356429997"
"38332",Renage,"38169",Fontaine,"30.213857998"
"38332",Renage,"38170",Fontanil-Cornillon,"20.142571999"
"38332",Renage,"38179",Gières,"5.0356429997"
"38332",Renage,"38182",Le Grand-Lemps,"20.142571999"
"38332",Renage,"38185",Grenoble,"151.06928999"
"38332",Renage,"38194",Izeaux,"15.106928999"
"38332",Renage,"38200",Jarrie,"5.0356429997"
"38332",Renage,"38229",Meylan,"15.106928999"
"38332",Renage,"38239",Moirans,"50.356429997"
"38332",Renage,"38249",Montbonnot-Saint-Martin,"5.0356429997"
"38332",Renage,"38259",Montseveroux,"5.0356429997"
"38332",Renage,"38270",La Murette,"10.071285999"
"38332",Renage,"38278",Notre-Dame-de-l'Osier,"5.0356429997"
"38332",Renage,"38292",Villages du Lac de Paladru,"5.0356429997"
"38332",Renage,"38309",Poisat,"10.071285999"
"38332",Renage,"38317",Le Pont-de-Claix,"10.071285999"
"38332",Renage,"38331",Réaumont,"5.0356429997"
"38332",Renage,"38332",Renage,"292.06729398"
"38332",Renage,"38337",Rives,"140.99800399"
"38332",Renage,"38344",Roussillon,"5.0356429997"
"38332",Renage,"38352",Saint-Alban-de-Roche,"10.071285999"
"38332",Renage,"38368",Saint-Blaise-du-Buis,"10.071285999"
"38332",Renage,"38382",Saint-Égrève,"30.213857998"
"38332",Renage,"38383",Saint-Étienne-de-Crossey,"5.0356429997"
"38332",Renage,"38384",Saint-Étienne-de-Saint-Geoirs,"10.071285999"
"38332",Renage,"38400",Saint-Jean-de-Moirans,"20.142571999"
"38332",Renage,"38416",Saint-Marcellin,"5.0356429997"
"38332",Renage,"38421",Saint-Martin-d'Hères,"5.0356429997"
"38332",Renage,"38423",Saint-Martin-le-Vinoux,"5.0356429997"
"38332",Renage,"38474",Sassenage,"35.249500998"
"38332",Renage,"38475",Satolas-et-Bonce,"5.0356429997"
"38332",Renage,"38485",Seyssinet-Pariset,"10.071285999"
"38332",Renage,"38499",Susville,"5.0356429997"
"38332",Renage,"38516",La Tronche,"15.106928999"
"38332",Renage,"38517",Tullins,"55.392072997"
"38332",Renage,"38524",Varces-Allières-et-Risset,"15.106928999"
"38332",Renage,"38540",Veurey-Voroize,"20.142571999"
"38332",Renage,"38559",Vinay,"10.071285999"
"38332",Renage,"38560",Val-de-Virieu,"5.0356429997"
"38332",Renage,"38563",Voiron,"135.96236099"
"38332",Renage,"38565",Voreppe,"50.356429997"
"38332",Renage,"38566",Vourey,"10.071285999"
"38332",Renage,"69383",Lyon 3e Arrondissement,"5.0356429997"
"38332",Renage,"69387",Lyon 7e Arrondissement,"5.0356429997"
"38333",Rencurel,"26324",Saint-Paul-Trois-Châteaux,"4.8570832014"
"38333",Rencurel,"38067",Chamagnieu,"4.8570832014"
"38333",Rencurel,"38185",Grenoble,"9.7141664028"
"38333",Rencurel,"38205",Lans-en-Vercors,"4.8570832014"
"38333",Rencurel,"38278",Notre-Dame-de-l'Osier,"4.8570832014"
"38333",Rencurel,"38319",Pont-en-Royans,"9.7141664028"
"38333",Rencurel,"38333",Rencurel,"53.427915215"
"38333",Rencurel,"38382",Saint-Égrève,"4.8570832014"
"38333",Rencurel,"38423",Saint-Martin-le-Vinoux,"4.8570832014"
"38333",Rencurel,"38517",Tullins,"4.8570832014"
"38333",Rencurel,"38548",Villard-de-Lans,"14.571249604"
"38333",Rencurel,"38563",Voiron,"4.8570832014"
"38333",Rencurel,"78297",Guyancourt,"4.8570832014"
"38333",Rencurel,ZZZZZ,Individus travaillant à l'étranger (sans précision de commune),"4.8570832014"
"38334",Revel,"08043",Balan,"4.9799998689"
"38334",Revel,"38006",Allevard,"4.9799998689"
"38334",Revel,"38045",Biviers,"9.9599997377"
"38334",Revel,"38126",Corenc,"4.6169721266"
"38334",Revel,"38140",Crolles,"14.943169872"
"38334",Revel,"38150",Domène,"29.886339743"
"38334",Revel,"38151",Échirolles,"19.92316974"
"38334",Revel,"38158",Eybens,"29.268977767"
"38334",Revel,"38169",Fontaine,"10.214489975"
"38334",Revel,"38175",Froges,"4.9799998689"
"38334",Revel,"38179",Gières,"34.745356037"
"38334",Revel,"38185",Grenoble,"159.4296687"
"38334",Revel,"38226",Mens,"4.7349414403"
"38334",Revel,"38229",Meylan,"38.986933337"
"38334",Revel,"38249",Montbonnot-Saint-Martin,"34.618189904"
"38334",Revel,"38269",La Mure,"4.8559250151"
"38334",Revel,"38334",Revel,"154.69448627"
"38334",Revel,"38421",Saint-Martin-d'Hères,"25.16717266"
"38334",Revel,"38516",La Tronche,"9.7149413092"
"38334",Revel,"38538",Le Versoud,"14.704216983"
"38334",Revel,"38547",Villard-Bonnot,"9.8359248839"
"38334",Revel,"69029",Bron,"4.9799998689"
"38334",Revel,"69381",Lyon 1er Arrondissement,"5.1072449877"
"38334",Revel,"73065",Chambéry,"14.943169872"
"38334",Revel,"73151",Porte-de-Savoie,"4.8559250151"
"38334",Revel,"73227",Courchevel,"4.8559250151"
"38334",Revel,"74081",Cluses,"4.8559250151"
"38334",Revel,AL134,KIRKEL,"4.8559250151"
"38334",Revel,SU96F,LAUSANNE,"10.214489975"
"38335",Revel-Tourdan,"07010",Annonay,"9.9919488984"
"38335",Revel-Tourdan,"26010",Anneyron,"4.9706746897"
"38335",Revel-Tourdan,"26118",Épinouze,"4.9959103894"
"38335",Revel-Tourdan,"26143",Le Grand-Serre,"5.0212742087"
"38335",Revel-Tourdan,"26148",Hauterives,"5.0212742087"
"38335",Revel-Tourdan,"26333",Saint-Vallier,"5.0212742087"
"38335",Revel-Tourdan,"38019",Auberives-sur-Varèze,"5.0212742087"
"38335",Revel-Tourdan,"38034",Beaurepaire,"59.749676441"
"38335",Revel-Tourdan,"38051",Bougé-Chambalud,"5.0212742087"
"38335",Revel-Tourdan,"38053",Bourgoin-Jallieu,"10.017184598"
"38335",Revel-Tourdan,"38058",Brézins,"9.9162411521"
"38335",Revel-Tourdan,"38072",Chanas,"5.0467667979"
"38335",Revel-Tourdan,"38087",Chasse-sur-Rhône,"14.962495469"
"38335",Revel-Tourdan,"38130",La Côte-Saint-André,"19.958918339"
"38335",Revel-Tourdan,"38134",Cour-et-Buis,"4.9706746897"
"38335",Revel-Tourdan,"38151",Échirolles,"5.0467667979"
"38335",Revel-Tourdan,"38161",Faramans,"4.9959103894"
"38335",Revel-Tourdan,"38185",Grenoble,"5.0212742087"
"38335",Revel-Tourdan,"38219",Marcollin,"4.9706746897"
"38335",Revel-Tourdan,"38229",Meylan,"4.9959103894"
"38335",Revel-Tourdan,"38290",Pact,"4.9706746897"
"38335",Revel-Tourdan,"38298",Le Péage-de-Roussillon,"5.0212742087"
"38335",Revel-Tourdan,"38318",Pont-Évêque,"9.9673518614"
"38335",Revel-Tourdan,"38324",Primarette,"4.9706746897"
"38335",Revel-Tourdan,"38335",Revel-Tourdan,"79.935846782"
